empresa,fecha,precio,es_imputado_kalman,rendimiento_simple,rendimiento_log,retorno_depende_imputacion,precio_original
Banco Davivienda PF,2025-07-24,21082.166015625,False,0.0,0.0,False,22000.0
Banco de Bogota,2025-07-24,30420.599609375,False,0.00875005602243073,0.008711996138506433,False,32280.0
Celsia,2025-07-24,4621.10986328125,False,0.014957378158888313,0.014846619650377157,False,4750.0
ETB,2025-07-24,52.5,False,0.0,0.0,False,52.5
Ecopetrol,2025-07-24,1672.69189453125,False,-0.02499999466345737,-0.025317802510912833,False,1755.0
Grupo Bolivar,2025-07-24,67768.203125,False,0.0014226495083644597,0.0014216385013115006,False,70400.0
Mineros SA,2025-07-24,7549.92529296875,False,0.006666667534730886,0.0066445435809840275,False,7550.0
Nutresa,2025-07-24,126600.0,False,-0.025854108956602007,-0.026194201090823717,False,126600.0
Promigas,2025-07-24,6006.52880859375,False,0.007518856726228318,0.0074907310171287295,False,6700.0
Banco Davivienda PF,2025-07-25,20526.36328125,False,-0.026363644701548616,-0.026717396902395232,False,21420.0
Banco de Bogota,2025-07-25,30477.14453125,False,0.0018587707869366366,0.001857045410239801,False,32340.0
Celsia,2025-07-25,4557.873046875,False,-0.013684335208890341,-0.013778828768601162,False,4685.0
ETB,2025-07-25,52.5,False,0.0,0.0,False,52.5
Ecopetrol,2025-07-25,1682.222900390625,False,0.005698004450512384,0.005681832227005593,False,1765.0
Grupo Bolivar,2025-07-25,67652.6875,False,-0.0017045696901086815,-0.0017060241220449514,False,70280.0
Mineros SA,2025-07-25,7539.92529296875,False,-0.0013245164173099067,-0.0013253943645023768,False,7540.0
Nutresa,2025-07-25,129000.0,False,0.018957345971563955,0.018779894651596275,False,129000.0
Promigas,2025-07-25,5952.73876953125,False,-0.008955261978522588,-0.008995601350762567,False,6640.0
Banco Davivienda PF,2025-07-28,20603.025390625,False,0.003734812071899185,0.003727854978204083,False,21500.0
Banco de Bogota,2025-07-28,30747.892578125,False,0.008883642186274576,0.00884441478730046,False,32480.0
Celsia,2025-07-28,4650.29541015625,False,0.02027752031062313,0.020074669025377818,False,4780.0
ETB,2025-07-28,52.5,False,0.0,0.0,False,52.5
Ecopetrol,2025-07-28,1710.81591796875,False,0.01699716343861768,0.01685432791663124,False,1795.0
Grupo Bolivar,2025-07-28,68673.0625,False,0.015082549381353116,0.01496993862644784,False,71340.0
Mineros SA,2025-07-28,7539.95068359375,False,3.3674902619740266e-06,3.3674845919914233e-06,False,7540.0
Nutresa,2025-07-28,129000.0,False,0.0,0.0,False,129000.0
Promigas,2025-07-28,6123.0732421875,False,0.028614471296489086,0.02821272318493995,False,6830.0
Banco Davivienda PF,2025-07-29,21465.478515625,False,0.04186050876743774,0.041008065624693654,False,22400.0
Banco de Bogota,2025-07-29,30558.560546875,False,-0.006157561230218933,-0.006176597194009234,False,32280.0
Celsia,2025-07-29,4553.0087890625,False,-0.020920524937249385,-0.02114245990715397,False,4680.0
ETB,2025-07-29,52.5,False,0.0,0.0,False,52.5
Ecopetrol,2025-07-29,1720.346923828125,False,0.005571029448154352,0.005555568658694602,False,1805.0
Grupo Bolivar,2025-07-29,70078.4765625,False,0.020465288882376642,0.020258688855253032,False,72800.0
Mineros SA,2025-07-29,7689.94970703125,False,0.01989389980545675,0.01969860208717345,False,7690.0
Nutresa,2025-07-29,130000.0,False,0.007751937984496138,0.0077220460939103185,False,130000.0
Promigas,2025-07-29,6051.353515625,False,-0.011713027711044988,-0.011782165626621321,False,6750.0
Banco Davivienda PF,2025-07-30,20833.013671875,False,-0.029464278808861377,-0.029907070052866174,False,21740.0
Banco de Bogota,2025-07-30,30444.958984375,False,-0.0037175037196448546,-0.003724430809581684,False,32160.0
Celsia,2025-07-30,4562.7373046875,False,0.0021367223468513608,0.0021344428022493215,False,4690.0
ETB,2025-07-30,52.5,False,0.0,0.0,False,52.5
Ecopetrol,2025-07-30,1691.75390625,False,-0.016620495076946296,-0.01676016525965559,False,1775.0
Grupo Bolivar,2025-07-30,69308.375,False,-0.010989131046722722,-0.01104995757827865,False,72000.0
Mineros SA,2025-07-30,7559.9501953125,False,-0.016905118586131418,-0.017049641200100298,False,7560.0
Nutresa,2025-07-30,130000.0,False,0.0,0.0,False,130000.0
Promigas,2025-07-30,6078.248046875,False,0.004444382761733534,0.004434535658085299,False,6780.0
Banco Davivienda PF,2025-07-31,21331.318359375,False,0.023918992007033513,0.023637414119873603,False,22260.0
Banco de Bogota,2025-07-31,30577.4921875,False,0.0043532068213005815,0.0043437590253689205,False,32300.0
Celsia,2025-07-31,4572.46630859375,False,0.0021322735140274496,0.0021300034452237863,False,4700.0
ETB,2025-07-31,52.5,False,0.0,0.0,False,52.5
Ecopetrol,2025-07-31,1672.69189453125,False,-0.011267603194724418,-0.011331563542675826,False,1755.0
Grupo Bolivar,2025-07-31,69770.4375,False,0.006666762855138453,0.006644638270126053,False,72480.0
Mineros SA,2025-07-31,7559.9501953125,False,0.0,0.0,False,7560.0
Nutresa,2025-07-31,130000.0,False,0.0,0.0,False,130000.0
Promigas,2025-07-31,6006.52880859375,False,-0.011799327327242426,-0.011869491865641603,False,6700.0
Banco Davivienda PF,2025-08-01,21254.65625,False,-0.003593875825368631,-0.0036003493116840216,False,22180.0
Banco de Bogota,2025-08-01,30198.828125,False,-0.012383751426639167,-0.012461069061034872,False,31900.0
Celsia,2025-08-01,4674.6171875,False,0.022340433370555912,0.02209454137359206,False,4805.0
ETB,2025-08-01,52.5,False,0.0,0.0,False,52.5
Ecopetrol,2025-08-01,1639.3333740234375,False,-0.019943015576793233,-0.020144561637393123,False,1720.0
Grupo Bolivar,2025-08-01,69385.40625,False,-0.005518544297504202,-0.005533827717172773,False,72080.0
Mineros SA,2025-08-01,7549.95068359375,False,-0.0013226954490983545,-0.001323570982852053,False,7550.0
Nutresa,2025-08-01,130000.0,False,0.0,0.0,False,130000.0
Promigas,2025-08-01,5961.70361328125,False,-0.0074627454126861,-0.007490731017128816,False,6650.0
Banco Davivienda PF,2025-08-04,21254.65625,False,0.0,0.0,False,22180.0
Banco de Bogota,2025-08-04,30198.828125,False,0.0,0.0,False,31900.0
Celsia,2025-08-04,4674.6171875,False,0.0,0.0,False,4805.0
ETB,2025-08-04,52.5,False,0.0,0.0,False,52.5
Ecopetrol,2025-08-04,1639.3333740234375,False,0.0,0.0,False,1720.0
Grupo Bolivar,2025-08-04,69385.40625,False,0.0,0.0,False,72080.0
Mineros SA,2025-08-04,7549.95068359375,False,0.0,0.0,False,7550.0
Nutresa,2025-08-04,130000.0,False,0.0,0.0,False,130000.0
Promigas,2025-08-04,5961.70361328125,False,0.0,0.0,False,6650.0
Banco Davivienda PF,2025-08-05,21963.783203125,False,0.03336336964400455,0.03281888979796602,False,22920.0
Banco de Bogota,2025-08-05,30482.82421875,False,0.009404209083030413,0.009360264801432067,False,32200.0
Celsia,2025-08-05,4582.1953125,False,-0.019771003975927126,-0.01996906520164517,False,4710.0
ETB,2025-08-05,52.5,False,0.0,0.0,False,52.5
Ecopetrol,2025-08-05,1653.6298828125,False,0.008720928284388085,0.008683120642133753,False,1735.0
Grupo Bolivar,2025-08-05,69866.7109375,False,0.006936684722516739,0.006912736608276753,False,72580.0
Mineros SA,2025-08-05,7399.95166015625,False,-0.019867550097175113,-0.020067563487791984,False,7400.0
Nutresa,2025-08-05,130000.0,False,0.0,0.0,False,130000.0
Promigas,2025-08-05,6042.38818359375,False,0.013533811062454326,0.013443047046559638,False,6740.0
Banco Davivienda PF,2025-08-06,22327.9296875,False,0.016579406243783623,0.016443468343464593,False,23300.0
Banco de Bogota,2025-08-06,30293.4921875,False,-0.006211105306100251,-0.006230474464902286,False,32000.0
Celsia,2025-08-06,4582.1953125,False,0.0,0.0,False,4710.0
ETB,2025-08-06,52.5,False,0.0,0.0,False,52.5
Ecopetrol,2025-08-06,1667.9263916015625,False,0.008645531226580738,0.008608372638381644,False,1750.0
Grupo Bolivar,2025-08-06,69924.46875,False,0.0008266857237873015,0.0008263442073492265,False,72640.0
Mineros SA,2025-08-06,7599.9501953125,False,0.027027005626686362,0.026668226244987304,False,7600.0
Nutresa,2025-08-06,130000.0,False,0.0,0.0,False,130000.0
Promigas,2025-08-06,6006.52880859375,False,-0.005934636092624013,-0.005952316029430909,False,6700.0
Banco Davivienda PF,2025-08-07,22327.9296875,False,0.0,0.0,False,23300.0
Banco de Bogota,2025-08-07,30293.4921875,False,0.0,0.0,False,32000.0
Celsia,2025-08-07,4582.1953125,False,0.0,0.0,False,4710.0
Ecopetrol,2025-08-07,1667.9263916015625,False,0.0,0.0,False,1750.0
Grupo Bolivar,2025-08-07,69924.46875,False,0.0,0.0,False,72640.0
Mineros SA,2025-08-07,7599.9501953125,False,0.0,0.0,False,7600.0
Nutresa,2025-08-07,130000.0,False,0.0,0.0,False,130000.0
Promigas,2025-08-07,6006.52880859375,False,0.0,0.0,False,6700.0
Banco Davivienda PF,2025-08-08,22672.91015625,False,0.015450625005467122,0.015332479492845344,False,23660.0
Banco de Bogota,2025-08-08,30577.4921875,False,0.009374950839018403,0.00933127872450507,False,32300.0
Celsia,2025-08-08,4767.0390625,False,0.04033956158432517,0.03954716138664769,False,4900.0
ETB,2025-08-08,52.5,False,,,False,52.5
Ecopetrol,2025-08-08,1658.3953857421875,False,-0.005714284459653607,-0.00573067344714239,False,1740.0
Grupo Bolivar,2025-08-08,71098.859375,False,0.016795131175022293,0.016655652501452407,False,73860.0
Mineros SA,2025-08-08,7779.94873046875,False,0.023684172991984775,0.023408054232086698,False,7780.0
Nutresa,2025-08-08,129000.0,False,-0.007692307692307665,-0.007722046093910278,False,129000.0
Promigas,2025-08-08,6006.52880859375,False,0.0,0.0,False,6700.0
Banco Davivienda PF,2025-08-11,23037.056640625,False,0.01606086214189051,0.01593325104509928,False,24040.0
Banco de Bogota,2025-08-11,30956.158203125,False,0.012383815301236334,0.01230776309446892,False,32700.0
Celsia,2025-08-11,4805.9541015625,False,0.008163356446693637,0.00813021648583698,False,4940.0
ETB,2025-08-11,52.5,False,0.0,0.0,False,52.5
Ecopetrol,2025-08-11,1644.098876953125,False,-0.008620687751530576,-0.008658060822919337,False,1725.0
Grupo Bolivar,2025-08-11,71454.21875,False,0.0049981023341838515,0.00498565328456369,False,74000.0
Mineros SA,2025-08-11,7609.94970703125,False,-0.021850918216431148,-0.02209318520288654,False,7610.0
Nutresa,2025-08-11,129000.0,False,0.0,0.0,False,129000.0
Promigas,2025-08-11,6096.17822265625,False,0.01492532824186843,0.014815041552862966,False,6800.0
Banco Davivienda PF,2025-08-12,23075.388671875,False,0.0016639292010249829,0.0016625464045364365,False,24080.0
Banco de Bogota,2025-08-12,31278.02734375,False,0.010397580297690334,0.010343897254849944,False,33040.0
Celsia,2025-08-12,4786.49658203125,False,-0.004048627831240381,-0.004056845713161641,False,4920.0
ETB,2025-08-12,52.5,False,0.0,0.0,False,52.5
Ecopetrol,2025-08-12,1644.098876953125,False,0.0,0.0,False,1725.0
Grupo Bolivar,2025-08-12,71492.828125,False,0.0005403372351615587,0.0005401913055628053,False,74040.0
Mineros SA,2025-08-12,7799.94873046875,False,0.024967185165750694,0.02466059760545899,False,7800.0
Nutresa,2025-08-12,129000.0,False,0.0,0.0,False,129000.0
Promigas,2025-08-12,6087.21337890625,False,-0.0014705678578560422,-0.0014716502040074341,False,6790.0
Banco Davivienda PF,2025-08-13,23650.357421875,False,0.024916969251347343,0.02461160370079839,False,24680.0
Banco de Bogota,2025-08-13,31902.837890625,False,0.019976021505712094,0.019779118692121404,False,33700.0
Celsia,2025-08-13,4737.85302734375,False,-0.01016266362126117,-0.010214656041466682,False,4870.0
ETB,2025-08-13,49.5,False,-0.05714285714285716,-0.058840500022933465,False,49.5
Ecopetrol,2025-08-13,1672.69189453125,False,0.017391300474040916,0.017241802626939425,False,1755.0
Grupo Bolivar,2025-08-13,71550.7578125,False,0.0008102866961523514,0.0008099585911148391,False,74100.0
Mineros SA,2025-08-13,8049.947265625,False,0.03205130492456787,0.03154837989786103,False,8050.0
Nutresa,2025-08-13,129000.0,False,0.0,0.0,False,129000.0
Promigas,2025-08-13,6087.21337890625,False,0.0,0.0,False,6790.0
Banco Davivienda PF,2025-08-14,23842.013671875,False,0.008103735879388063,0.008071076932798727,False,24880.0
Banco de Bogota,2025-08-14,32281.494140625,False,0.011869045985757554,0.011799161292371897,False,34100.0
Celsia,2025-08-14,4645.43115234375,False,-0.019507121573126507,-0.019699896577749707,False,4775.0
ETB,2025-08-14,49.5,False,0.0,0.0,False,49.5
Ecopetrol,2025-08-14,1686.9884033203125,False,0.008547006675768465,0.008510687812526525,False,1770.0
Grupo Bolivar,2025-08-14,72149.4453125,False,0.00836731179799477,0.008332499897845914,False,74720.0
Mineros SA,2025-08-14,8029.94775390625,False,-0.0024844276687565614,-0.002487518980331992,False,8030.0
Nutresa,2025-08-14,130000.0,False,0.007751937984496138,0.0077220460939103185,False,130000.0
Promigas,2025-08-14,6096.17822265625,False,0.001472733612569721,0.0014716502040072839,False,6800.0
Banco Davivienda PF,2025-08-15,23957.005859375,False,0.004823090410171593,0.0048114965734229985,False,25000.0
Banco de Bogota,2025-08-15,32243.634765625,False,-0.001172788806957814,-0.00117347706192178,False,34060.0
Celsia,2025-08-15,4752.4462890625,False,0.023036642500827487,0.022775304999401755,False,4885.0
ETB,2025-08-15,49.5,False,0.0,0.0,False,49.5
Ecopetrol,2025-08-15,1715.5814208984375,False,0.016949148863055985,0.01680711469838628,False,1800.0
Grupo Bolivar,2025-08-15,72516.359375,False,0.005085473088681347,0.005072585744109944,False,75100.0
Mineros SA,2025-08-15,8139.9462890625,False,0.013698536843249176,0.013605560022763441,False,8140.0
Nutresa,2025-08-15,136800.0,False,0.05230769230769239,0.05098555473286774,False,136800.0
Promigas,2025-08-15,6235.2509765625,False,0.022813105002309486,0.022556777221708995,False,6770.0
Banco Davivienda PF,2025-08-19,23669.5234375,False,-0.01199993119183973,-0.012072511590384749,False,24700.0
Banco de Bogota,2025-08-19,33133.5078125,False,0.027598409836340654,0.027224438798463296,False,35000.0
Celsia,2025-08-19,4674.6171875,False,-0.01637663990892846,-0.016512219337863166,False,4805.0
ETB,2025-08-19,49.5,False,0.0,0.0,False,49.5
Ecopetrol,2025-08-19,1720.346923828125,False,0.0027777771848285226,0.0027739262914184977,False,1805.0
Grupo Bolivar,2025-08-19,73308.1640625,False,0.010918980135301348,0.010859798484159336,False,75920.0
Mineros SA,2025-08-19,8259.9453125,False,0.014741992044682295,0.014634385150848398,False,8260.0
Nutresa,2025-08-19,139000.0,False,0.016081871345029253,0.015953927942241684,False,139000.0
Promigas,2025-08-19,6216.83056640625,False,-0.0029542371631053888,-0.0029586095351860635,False,6750.0
Banco Davivienda PF,2025-08-20,23267.044921875,False,-0.017004081923649883,-0.0171503113600214,False,24280.0
Banco de Bogota,2025-08-20,33133.5078125,False,0.0,0.0,False,35000.0
Celsia,2025-08-20,4679.4814453125,False,0.001040568161497113,0.0010400271457244176,False,4810.0
ETB,2025-08-20,49.5,False,0.0,0.0,False,49.5
Ecopetrol,2025-08-20,1720.346923828125,False,0.0,0.0,False,1805.0
Grupo Bolivar,2025-08-20,74119.25,False,0.011064060161273481,0.01100330119741634,False,76760.0
Mineros SA,2025-08-20,8319.9453125,False,0.007263970611185666,0.007237715046430541,False,8320.0
Nutresa,2025-08-20,145000.0,False,0.043165467625899234,0.0422598092898826,False,145000.0
Promigas,2025-08-20,6189.2001953125,False,-0.004444446538893199,-0.004454352453179254,False,6720.0
Banco Davivienda PF,2025-08-21,23286.2109375,False,0.000823740861349398,0.0008234017730472193,False,24300.0
Banco de Bogota,2025-08-21,33701.50390625,False,0.017142648975298602,0.016997371709433606,False,35600.0
Celsia,2025-08-21,4650.29541015625,False,-0.006237023374777162,-0.00625655485963551,False,4780.0
ETB,2025-08-21,50.0,False,0.010101010101010166,0.010050335853501506,False,50.0
Ecopetrol,2025-08-21,1720.346923828125,False,0.0,0.0,False,1805.0
Grupo Bolivar,2025-08-21,72419.796875,False,-0.022928633587091074,-0.023195583125123858,False,75000.0
Mineros SA,2025-08-21,8349.9453125,False,0.0036057929317068194,0.00359930764543113,False,8350.0
Nutresa,2025-08-21,149740.0,False,0.032689655172413845,0.032166714381964806,False,149740.0
Promigas,2025-08-21,6152.35986328125,False,-0.005952357472481129,-0.005970143366006071,False,6680.0
Banco Davivienda PF,2025-08-22,23286.2109375,False,0.0,0.0,False,24300.0
Banco de Bogota,2025-08-22,33682.5703125,False,-0.0005618026365431517,-0.0005619605067750758,False,35580.0
Celsia,2025-08-22,4669.75244140625,False,0.004184041987419951,0.004175313222951312,False,4800.0
ETB,2025-08-22,50.0,False,0.0,0.0,False,50.0
Ecopetrol,2025-08-22,1763.2364501953125,False,0.0249307426154195,0.024625042127460653,False,1850.0
Grupo Bolivar,2025-08-22,72439.1015625,False,0.00026656644084943615,0.0002665309183283437,False,75020.0
Mineros SA,2025-08-22,8689.943359375,False,0.04071859564948488,0.03991143190742429,False,8690.0
Nutresa,2025-08-22,149740.0,False,0.0,0.0,False,149740.0
Promigas,2025-08-22,6235.2509765625,False,0.013473059951509603,0.013383105354371368,False,6770.0
Banco Davivienda PF,2025-08-25,23267.044921875,False,-0.000823062870831226,-0.0008234017730472105,False,24280.0
Banco de Bogota,2025-08-25,33133.5078125,False,-0.016301086731383974,-0.016435411202658554,False,35000.0
Celsia,2025-08-25,4553.0087890625,False,-0.02499996601716936,-0.025317773130105213,False,4680.0
ETB,2025-08-25,50.0,False,0.0,0.0,False,50.0
Ecopetrol,2025-08-25,1763.2364501953125,False,0.0,0.0,False,1850.0
Grupo Bolivar,2025-08-25,73366.0859375,False,0.01279674036542544,0.012715553964034525,False,75980.0
Mineros SA,2025-08-25,9099.939453125,False,0.04718052544124851,0.04610133865037906,False,9100.0
Nutresa,2025-08-25,150000.0,False,0.001736342994523854,0.0017348372937166083,False,150000.0
Promigas,2025-08-25,6152.35986328125,False,-0.013293949769275892,-0.013383105354371469,False,6680.0
Banco Davivienda PF,2025-08-26,23286.2109375,False,0.000823740861349398,0.0008234017730472193,False,24300.0
Banco de Bogota,2025-08-26,33918.7265625,False,0.023698630233885742,0.023422176888463833,False,35680.0
Celsia,2025-08-26,4621.10986328125,False,0.014957378158888313,0.014846619650377157,False,4750.0
ETB,2025-08-26,50.0,False,0.0,0.0,False,50.0
Ecopetrol,2025-08-26,1753.7054443359375,False,-0.005405404282743387,-0.005420066340575758,False,1840.0
Grupo Bolivar,2025-08-26,73868.203125,False,0.006843995847451323,0.006820682020579907,False,76500.0
Mineros SA,2025-08-26,9299.939453125,False,0.021978168209824567,0.0217401297234283,False,9300.0
Nutresa,2025-08-26,150000.0,False,0.0,0.0,False,150000.0
Promigas,2025-08-26,6152.35986328125,False,0.0,0.0,False,6680.0
Banco Davivienda PF,2025-08-27,22960.39453125,False,-0.013991817179896282,-0.014090625407747814,False,23960.0
Banco de Bogota,2025-08-27,33747.61328125,False,-0.005044802638291879,-0.005057570614502841,False,35500.0
Celsia,2025-08-27,4660.0244140625,False,0.008421039951995057,0.008385780802573847,False,4790.0
ETB,2025-08-27,50.0,False,0.0,0.0,False,50.0
Ecopetrol,2025-08-27,1763.2364501953125,False,0.005434781473797612,0.005420066340575743,False,1850.0
Grupo Bolivar,2025-08-27,73694.3984375,False,-0.00235290260419474,-0.0023556750292116173,False,76320.0
Mineros SA,2025-08-27,9199.939453125,False,-0.010752758176979071,-0.010810986870077411,False,9200.0
